,customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,name,age,age_range
3205,3206,F,32,Financial Advisor,Financial Services,Mass Customer,No,Elbertine Trewin,26,"(18.929, 26.1]"
3206,3207,F,46,others,others,Mass Customer,No,Anica Halfhyde,34,"(33.2, 40.3]"
3207,3208,F,53,VP Marketing,others,High Net Worth,No,Jeanne O'Meara,54,"(47.4, 54.5]"
3208,3209,F,10,Civil Engineer,Manufacturing,Affluent Customer,No,Clarie Markushkin,57,"(54.5, 61.6]"
3209,3210,F,80,Junior Executive,Manufacturing,Mass Customer,No,Stella Abreheart,33,"(26.1, 33.2]"
3210,3211,F,52,Automation Specialist II,Health,High Net Worth,Yes,Betsy Cosh,28,"(26.1, 33.2]"
3211,3212,F,62,Analog Circuit Design manager,Financial Services,Affluent Customer,No,Corella Bartomeu,40,"(33.2, 40.3]"
3212,3213,F,27,others,Telecommunications,Affluent Customer,Yes,Marcile Vasiliev,50,"(47.4, 54.5]"
3213,3214,F,2,Software Engineer III,Financial Services,Mass Customer,Yes,Cindelyn Balas,28,"(26.1, 33.2]"
3214,3215,M,14,General Manager,others,Mass Customer,Yes,Wolfgang Raffles,45,"(40.3, 47.4]"
3215,3216,M,59,Database Administrator III,Manufacturing,Mass Customer,Yes,Edgar Ordish,23,"(18.929, 26.1]"
3216,3217,F,95,Physical Therapy Assistant,Manufacturing,Mass Customer,No,Lorena Titterrell,53,"(47.4, 54.5]"
3217,3218,F,38,Information Systems Manager,Argiculture,Mass Customer,Yes,Conny Starbeck,45,"(40.3, 47.4]"
3218,3219,F,94,Web Developer III,Financial Services,Mass Customer,No,Denyse Scutts,23,"(18.929, 26.1]"
3219,3220,M,53,Research Assistant IV,Manufacturing,Affluent Customer,No,Hunt Linn,49,"(47.4, 54.5]"
3220,3221,F,59,Internal Auditor,Property,High Net Worth,Yes,Brigid Quigley,62,"(61.6, 68.7]"
3223,3224,F,67,Automation Specialist III,Manufacturing,Affluent Customer,No,Darell Mulqueeny,25,"(18.929, 26.1]"
3224,3225,M,19,Chief Design Engineer,Health,Mass Customer,Yes,Durante Reddan,41,"(40.3, 47.4]"
3225,3226,F,43,others,Entertainment,Affluent Customer,No,Andi Whittet,48,"(47.4, 54.5]"
3226,3227,M,37,others,Manufacturing,Affluent Customer,No,Costa Sharpin,26,"(18.929, 26.1]"
3227,3228,F,36,Social Worker,Health,Mass Customer,No,Margette Donaghie,57,"(54.5, 61.6]"
3228,3229,M,69,Sales Representative,Retail,High Net Worth,Yes,Carrol Gheorghie,57,"(54.5, 61.6]"
3229,3230,F,31,Executive Secretary,Financial Services,Mass Customer,No,Calida Clardge,51,"(47.4, 54.5]"
3230,3231,M,84,others,others,Affluent Customer,Yes,Cazzie Gravell,45,"(40.3, 47.4]"
3231,3232,F,7,Payment Adjustment Coordinator,Financial Services,Mass Customer,Yes,Rose Milsom,28,"(26.1, 33.2]"
3232,3233,M,7,Tax Accountant,Financial Services,Mass Customer,Yes,Xever Feeley,62,"(61.6, 68.7]"
3233,3234,M,35,Safety Technician II,Manufacturing,Mass Customer,Yes,Mata Hoggan,34,"(33.2, 40.3]"
3234,3235,M,88,Business Systems Development Analyst,Property,Affluent Customer,Yes,Leif Woolfall,56,"(54.5, 61.6]"
3235,3236,M,37,others,Manufacturing,Mass Customer,Yes,Edsel Arguile,28,"(26.1, 33.2]"
3236,3237,F,94,Assistant Manager,Manufacturing,Mass Customer,No,Astrid Sumnall,57,"(54.5, 61.6]"
3237,3238,M,23,Executive Secretary,Retail,Mass Customer,No,Sauveur Edmands,44,"(40.3, 47.4]"
3238,3239,F,15,Staff Scientist,Health,High Net Worth,No,Wendi Hew,50,"(47.4, 54.5]"
3239,3240,M,90,Chief Design Engineer,others,Mass Customer,Yes,Ryon Elsay,45,"(40.3, 47.4]"
3240,3241,M,34,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,Yes,Milt Erett,42,"(40.3, 47.4]"
3241,3242,F,4,General Manager,Manufacturing,Affluent Customer,Yes,Lib Schohier,63,"(61.6, 68.7]"
3242,3243,M,24,Media Manager I,Health,Mass Customer,No,Tim Besset,48,"(47.4, 54.5]"
3243,3244,F,24,Systems Administrator I,Financial Services,Mass Customer,No,Rosene Bullar,62,"(61.6, 68.7]"
3244,3245,M,86,Graphic Designer,IT,High Net Worth,No,Wainwright Succamore,62,"(61.6, 68.7]"
3245,3246,F,73,Senior Cost Accountant,Financial Services,Mass Customer,Yes,Norene Merle,53,"(47.4, 54.5]"
3246,3247,F,0,Structural Engineer,Manufacturing,Mass Customer,Yes,Bellanca Raymond,36,"(33.2, 40.3]"
3247,3248,M,32,Programmer Analyst II,others,Affluent Customer,No,Alastair Van der Beken,64,"(61.6, 68.7]"
3248,3249,F,46,Analog Circuit Design manager,Manufacturing,Mass Customer,Yes,Cortney Leet,40,"(33.2, 40.3]"
3249,3250,M,27,others,Argiculture,High Net Worth,Yes,Hussein Ticic,29,"(26.1, 33.2]"
3250,3251,F,95,Safety Technician II,Financial Services,High Net Worth,Yes,Cammie Edridge,45,"(40.3, 47.4]"
3251,3252,F,59,GIS Technical Architect,others,High Net Worth,Yes,Alexia McTerrelly,34,"(33.2, 40.3]"
3252,3253,F,42,Cost Accountant,Financial Services,High Net Worth,Yes,Bernadine Shakeshaft,31,"(26.1, 33.2]"
3253,3254,F,8,Human Resources Assistant I,Financial Services,Mass Customer,No,Lissy Paliser,20,"(18.929, 26.1]"
3255,3256,F,76,Professor,Financial Services,Affluent Customer,No,Collen Kew,35,"(33.2, 40.3]"
3256,3257,M,64,Senior Editor,others,Mass Customer,Yes,Travis Hulatt,41,"(40.3, 47.4]"
3257,3258,F,77,Sales Representative,Retail,Mass Customer,Yes,Hettie Godden,43,"(40.3, 47.4]"
3259,3260,F,6,Research Associate,Telecommunications,High Net Worth,No,Kelsy Rao,42,"(40.3, 47.4]"
3260,3261,M,6,others,Property,Mass Customer,Yes,Benedicto Blumire,46,"(40.3, 47.4]"
3261,3262,M,65,Product Engineer,Entertainment,Mass Customer,No,Maynord L'Episcopi,62,"(61.6, 68.7]"
3262,3263,F,37,Business Systems Development Analyst,Manufacturing,Affluent Customer,No,Quentin Forte,40,"(33.2, 40.3]"
3263,3264,M,88,others,Financial Services,Mass Customer,Yes,Garret Higginbottam,43,"(40.3, 47.4]"
3264,3265,M,64,Clinical Specialist,Health,High Net Worth,No,Isaak Higounet,54,"(47.4, 54.5]"
3265,3266,M,68,Account Representative III,others,Mass Customer,Yes,Lambert Edser,26,"(18.929, 26.1]"
3266,3267,M,20,others,Property,High Net Worth,Yes,Gerri Prott,34,"(33.2, 40.3]"
3267,3268,F,93,General Manager,Manufacturing,Mass Customer,No,Estelle Sam,35,"(33.2, 40.3]"
3268,3269,M,96,GIS Technical Architect,others,Mass Customer,No,Kalvin Paskin,27,"(26.1, 33.2]"
3269,3270,M,47,Administrative Officer,Financial Services,Mass Customer,Yes,Tracey Redsull,64,"(61.6, 68.7]"
3270,3271,F,21,Chief Design Engineer,Property,High Net Worth,Yes,Daisi Philip,35,"(33.2, 40.3]"
3271,3272,M,75,Payment Adjustment Coordinator,others,Affluent Customer,No,Bar Frankcom,28,"(26.1, 33.2]"
3272,3273,F,72,General Manager,Entertainment,Mass Customer,No,Darline Alpes,43,"(40.3, 47.4]"
3273,3274,F,44,others,Financial Services,Mass Customer,Yes,Tory Dosdell,48,"(47.4, 54.5]"
3274,3275,F,24,Computer Systems Analyst IV,Manufacturing,Mass Customer,No,Lela Carrell,46,"(40.3, 47.4]"
3275,3276,M,10,Legal Assistant,others,High Net Worth,No,Goddart Pavelin,42,"(40.3, 47.4]"
3276,3277,M,92,Computer Systems Analyst I,others,Affluent Customer,No,Demetris Shapcote,59,"(54.5, 61.6]"
3277,3278,M,66,VP Product Management,Financial Services,Affluent Customer,No,Marcel Eddolls,39,"(33.2, 40.3]"
3278,3279,M,55,Staff Scientist,Financial Services,Mass Customer,No,Morgun Razoux,62,"(61.6, 68.7]"
3279,3280,F,49,General Manager,Financial Services,Mass Customer,Yes,Micki McNamara,34,"(33.2, 40.3]"
3280,3281,F,67,Administrative Assistant III,others,Mass Customer,No,Peg Cliff,23,"(18.929, 26.1]"
3281,3282,F,8,Clinical Specialist,Health,High Net Worth,No,Helga Nuzzi,62,"(61.6, 68.7]"
3282,3283,F,46,Administrative Officer,Property,Mass Customer,Yes,Rowe Barbary,42,"(40.3, 47.4]"
3283,3284,F,98,Chief Design Engineer,Retail,Affluent Customer,No,Jorrie Cerman,30,"(26.1, 33.2]"
3284,3285,M,51,Recruiter,Health,Affluent Customer,Yes,Mendie Teresi,35,"(33.2, 40.3]"
3285,3286,M,23,Assistant Media Planner,Entertainment,Mass Customer,No,Kent Hatter,60,"(54.5, 61.6]"
3286,3287,F,30,Account Executive,others,Affluent Customer,Yes,Marys Vazquez,35,"(33.2, 40.3]"
3288,3289,M,43,Assistant Manager,Property,Mass Customer,No,Frederico Spearman,43,"(40.3, 47.4]"
3289,3290,M,22,others,Manufacturing,High Net Worth,Yes,Brandyn Gain,59,"(54.5, 61.6]"
3290,3291,F,33,Staff Accountant II,Manufacturing,Mass Customer,No,Cindy Eakin,65,"(61.6, 68.7]"
3291,3292,M,71,Web Designer I,Retail,Affluent Customer,Yes,Hamlen Slograve,48,"(47.4, 54.5]"
3292,3293,F,98,Automation Specialist IV,others,High Net Worth,No,Peg Woodstock,35,"(33.2, 40.3]"
3293,3294,F,90,Director of Sales,Manufacturing,Affluent Customer,No,Juditha Leidl,35,"(33.2, 40.3]"
3294,3295,M,14,Human Resources Assistant III,Retail,High Net Worth,Yes,Cleavland Karchowski,57,"(54.5, 61.6]"
3295,3296,F,78,Quality Engineer,Financial Services,Affluent Customer,Yes,Leontyne Jackett,47,"(40.3, 47.4]"
3296,3297,M,39,Product Engineer,Manufacturing,Mass Customer,No,Addy Moukes,46,"(40.3, 47.4]"
3298,3299,F,27,Systems Administrator II,Manufacturing,Affluent Customer,Yes,Sybille Ballsdon,41,"(40.3, 47.4]"
3299,3300,M,47,Executive Secretary,Retail,Mass Customer,No,Quintus Gouldthorpe,60,"(54.5, 61.6]"
3300,3301,M,5,Associate Professor,others,Mass Customer,Yes,Guntar O'Halloran,34,"(33.2, 40.3]"
3301,3302,M,17,Compensation Analyst,Financial Services,Affluent Customer,No,Faulkner McKiernan,65,"(61.6, 68.7]"
3302,3303,M,51,Structural Engineer,Telecommunications,Affluent Customer,Yes,Ced Cuell,54,"(47.4, 54.5]"
3303,3304,M,43,others,others,Mass Customer,No,Tymothy Rodder,40,"(33.2, 40.3]"
3304,3305,M,25,Senior Developer,Health,Mass Customer,Yes,Neddy La Grange,44,"(40.3, 47.4]"
3305,3306,M,50,Compensation Analyst,Financial Services,Mass Customer,No,Iggy Whorton,30,"(26.1, 33.2]"
3306,3307,F,96,Analyst Programmer,Health,High Net Worth,No,Portia Thirlwall,43,"(40.3, 47.4]"
3307,3308,F,5,Cost Accountant,Financial Services,Mass Customer,Yes,Daffi Idale,42,"(40.3, 47.4]"
3308,3309,M,34,Senior Sales Associate,others,High Net Worth,Yes,Christie Bremeyer,47,"(40.3, 47.4]"
3309,3310,F,83,VP Marketing,Property,Affluent Customer,Yes,Bethany Jarrell,60,"(54.5, 61.6]"
3310,3311,F,57,Civil Engineer,Manufacturing,Mass Customer,Yes,Clary Bennitt,42,"(40.3, 47.4]"
3312,3313,F,10,others,Property,High Net Worth,Yes,Kori Antoshin,26,"(18.929, 26.1]"
3313,3314,F,50,others,Financial Services,Mass Customer,Yes,Blakelee Tassel,49,"(47.4, 54.5]"
3314,3315,F,77,Account Executive,Property,Mass Customer,Yes,Ninnette Pandey,27,"(26.1, 33.2]"
3315,3316,F,31,Structural Analysis Engineer,others,Mass Customer,No,Stoddard Giacomoni,61,"(54.5, 61.6]"
3316,3317,M,35,Actuary,Financial Services,Mass Customer,Yes,Ric Kondrachenko,51,"(47.4, 54.5]"
3317,3318,M,37,others,Manufacturing,High Net Worth,Yes,Courtnay Allmen,59,"(54.5, 61.6]"
3319,3320,F,16,Nuclear Power Engineer,Manufacturing,High Net Worth,No,Anabella Mealham,27,"(26.1, 33.2]"
3322,3323,M,99,Account Representative I,Health,High Net Worth,No,Cortie Hamshar,48,"(47.4, 54.5]"
3325,3326,M,83,Nurse,Manufacturing,High Net Worth,Yes,Wes Crotch,46,"(40.3, 47.4]"
3326,3327,M,84,Teacher,Manufacturing,Mass Customer,No,Roma Le Gallo,48,"(47.4, 54.5]"
3327,3328,F,58,Food Chemist,Health,Mass Customer,No,Arabella Delgaty,60,"(54.5, 61.6]"
3328,3329,F,97,others,others,High Net Worth,No,Karissa Leal,47,"(40.3, 47.4]"
3329,3330,F,70,others,Health,Mass Customer,Yes,Tina Pristnor,66,"(61.6, 68.7]"
3330,3331,F,18,Technical Writer,Financial Services,Mass Customer,No,Claire Trahar,50,"(47.4, 54.5]"
3331,3332,F,43,Account Representative III,Health,Mass Customer,No,Cissy Jeffress,23,"(18.929, 26.1]"
3332,3333,F,30,Software Test Engineer II,Property,Mass Customer,Yes,Celinda Asher,42,"(40.3, 47.4]"
3333,3334,F,63,VP Product Management,Health,Mass Customer,Yes,Koralle Winckles,56,"(54.5, 61.6]"
3334,3335,M,47,Editor,Health,Mass Customer,No,Damian Dutt,42,"(40.3, 47.4]"
3335,3336,M,47,Research Assistant IV,Manufacturing,Mass Customer,Yes,Konstantine Terne,42,"(40.3, 47.4]"
3336,3337,M,58,others,Argiculture,Mass Customer,Yes,Brendan Aird,45,"(40.3, 47.4]"
3337,3338,F,48,others,Manufacturing,Mass Customer,Yes,Nata Ozanne,57,"(54.5, 61.6]"
3338,3339,M,76,Programmer Analyst III,Health,Mass Customer,No,Andrea Rand,35,"(33.2, 40.3]"
3339,3340,M,61,Physical Therapy Assistant,others,Mass Customer,No,Torey Beharrell,30,"(26.1, 33.2]"
3340,3341,F,19,Help Desk Technician,Retail,Affluent Customer,Yes,Vitia Crum,41,"(40.3, 47.4]"
3341,3342,M,51,others,Entertainment,Mass Customer,No,Henry Phillps,36,"(33.2, 40.3]"
3343,3344,F,66,GIS Technical Architect,others,Affluent Customer,Yes,Clerissa Columbell,26,"(18.929, 26.1]"
3344,3345,M,83,others,Financial Services,High Net Worth,No,Hersch Gilkes,44,"(40.3, 47.4]"
3345,3346,F,61,Software Consultant,Financial Services,High Net Worth,No,Nadya Callaghan,30,"(26.1, 33.2]"
3347,3348,F,93,Pharmacist,Health,High Net Worth,Yes,Amanda Hazeltine,65,"(61.6, 68.7]"
3348,3349,M,11,Director of Sales,Argiculture,Affluent Customer,No,Byram Lamberts,40,"(33.2, 40.3]"
3349,3350,M,53,Analog Circuit Design manager,Manufacturing,Affluent Customer,No,Tam Prestner,46,"(40.3, 47.4]"
3350,3351,F,13,Accounting Assistant II,others,Affluent Customer,No,Chryste Nornable,39,"(33.2, 40.3]"
3351,3352,M,14,Human Resources Assistant IV,Manufacturing,Affluent Customer,No,Fredek Lobley,27,"(26.1, 33.2]"
3352,3353,F,91,Software Test Engineer II,others,Mass Customer,Yes,Marina Scorrer,27,"(26.1, 33.2]"
3353,3354,M,18,others,Manufacturing,Mass Customer,Yes,Ollie Restorick,43,"(40.3, 47.4]"
3354,3355,F,50,Staff Accountant I,Manufacturing,Mass Customer,No,Cherin Thireau,31,"(26.1, 33.2]"
3355,3356,M,47,Safety Technician II,Financial Services,Mass Customer,Yes,Dill Bampford,62,"(61.6, 68.7]"
3356,3357,M,25,Design Engineer,Manufacturing,Affluent Customer,No,Georgie Henze,22,"(18.929, 26.1]"
3357,3358,M,30,Engineer I,Manufacturing,Affluent Customer,Yes,Fairlie McGavin,48,"(47.4, 54.5]"
3358,3359,M,82,Developer III,others,Mass Customer,No,Duffy Cotillard,30,"(26.1, 33.2]"
3359,3360,F,77,Quality Engineer,Health,Affluent Customer,No,Joelie Sherlaw,58,"(54.5, 61.6]"
3360,3361,F,68,General Manager,Property,Mass Customer,Yes,Riva Yushin,53,"(47.4, 54.5]"
3361,3362,M,60,VP Accounting,Financial Services,Affluent Customer,No,Piotr Saladin,50,"(47.4, 54.5]"
3362,3363,M,25,Electrical Engineer,Manufacturing,High Net Worth,Yes,Orson Tythacott,21,"(18.929, 26.1]"
3365,3366,M,98,Technical Writer,Manufacturing,Mass Customer,Yes,Rickey Gregolotti,46,"(40.3, 47.4]"
3366,3367,F,75,Librarian,Entertainment,Mass Customer,Yes,Melisse Massei,21,"(18.929, 26.1]"
3367,3368,F,7,Technical Writer,Financial Services,Affluent Customer,No,Tanya Boddis,54,"(47.4, 54.5]"
3368,3369,F,90,Research Associate,others,Mass Customer,No,Cathrin Rosencrantz,44,"(40.3, 47.4]"
3369,3370,M,8,Data Coordiator,others,High Net Worth,Yes,Brant Follis,67,"(61.6, 68.7]"
3370,3371,F,56,Analyst Programmer,Retail,Mass Customer,No,Josey Alves,44,"(40.3, 47.4]"
3371,3372,M,62,others,Telecommunications,High Net Worth,No,Orazio Wissby,67,"(61.6, 68.7]"
3372,3373,F,19,Research Associate,Health,Mass Customer,No,Inna Atack,30,"(26.1, 33.2]"
3373,3374,F,77,Sales Associate,Manufacturing,Mass Customer,Yes,Joann Corrigan,62,"(61.6, 68.7]"
3374,3375,M,37,Accounting Assistant I,Financial Services,High Net Worth,Yes,Thorsten Gregon,28,"(26.1, 33.2]"
3375,3376,F,74,others,Manufacturing,Mass Customer,No,Amity Widdall,39,"(33.2, 40.3]"
3376,3377,M,12,others,Manufacturing,Mass Customer,Yes,Jamal MacRury,33,"(26.1, 33.2]"
3377,3378,F,17,others,Financial Services,Affluent Customer,No,Ina Habershaw,59,"(54.5, 61.6]"
3378,3379,F,51,Food Chemist,Health,Mass Customer,Yes,Elysee Spurr,22,"(18.929, 26.1]"
3379,3380,M,41,Speech Pathologist,Manufacturing,High Net Worth,Yes,Abe Ealam,66,"(61.6, 68.7]"
3380,3381,M,26,Computer Systems Analyst IV,others,Mass Customer,No,Bruce Lackie,28,"(26.1, 33.2]"
3381,3382,M,90,Business Systems Development Analyst,others,High Net Worth,No,Burk Walczak,44,"(40.3, 47.4]"
3382,3383,M,47,Financial Analyst,Financial Services,Affluent Customer,Yes,Dane Swansbury,39,"(33.2, 40.3]"
3383,3384,M,11,others,others,Mass Customer,No,Wesley Nichols,25,"(18.929, 26.1]"
3385,3386,M,24,Structural Engineer,IT,High Net Worth,Yes,Cliff Nolin,22,"(18.929, 26.1]"
3386,3387,F,19,General Manager,Manufacturing,Affluent Customer,Yes,Shel Duke,45,"(40.3, 47.4]"
3387,3388,M,81,VP Marketing,Retail,Mass Customer,No,Urbanus Pichan,35,"(33.2, 40.3]"
3388,3389,F,27,Programmer II,others,Affluent Customer,No,Margo Saltmarshe,49,"(47.4, 54.5]"
3389,3390,F,20,others,others,High Net Worth,No,Fayth Baudins,52,"(47.4, 54.5]"
3390,3391,M,93,others,Manufacturing,Mass Customer,No,Terrel Kreuzer,30,"(26.1, 33.2]"
3391,3392,M,41,Tax Accountant,Financial Services,Mass Customer,No,Brock Ride,45,"(40.3, 47.4]"
3392,3393,F,23,Technical Writer,Retail,Mass Customer,Yes,Henrietta Olexa,67,"(61.6, 68.7]"
3393,3394,M,39,Environmental Specialist,Health,Mass Customer,No,Barde Spoward,47,"(40.3, 47.4]"
3394,3395,M,76,others,Financial Services,Mass Customer,No,Sigmund Fishbourn,28,"(26.1, 33.2]"
3395,3396,M,18,Research Assistant I,Manufacturing,Mass Customer,Yes,Arin Nappin,61,"(54.5, 61.6]"
3397,3398,M,69,others,others,High Net Worth,Yes,Alberik Looks,50,"(47.4, 54.5]"
3398,3399,M,95,VP Accounting,Financial Services,Mass Customer,No,Hillyer Biddulph,25,"(18.929, 26.1]"
3399,3400,F,46,Sales Associate,Financial Services,Mass Customer,Yes,Brenna Childes,34,"(33.2, 40.3]"
3401,3402,F,73,Statistician II,Retail,Mass Customer,No,Krystyna Scadden,36,"(33.2, 40.3]"
3402,3403,F,27,Senior Financial Analyst,Financial Services,Mass Customer,Yes,Jessalyn Zoellner,27,"(26.1, 33.2]"
3403,3404,F,2,GIS Technical Architect,Property,Affluent Customer,No,Thomasine McCloch,48,"(47.4, 54.5]"
3404,3405,F,89,Project Manager,Financial Services,Mass Customer,Yes,Gavra Robez,25,"(18.929, 26.1]"
3405,3406,F,35,Business Systems Development Analyst,IT,Mass Customer,Yes,Lucy Lackmann,42,"(40.3, 47.4]"
3406,3407,M,53,Cost Accountant,Financial Services,High Net Worth,Yes,Marven Ditts,60,"(54.5, 61.6]"
3407,3408,F,10,Tax Accountant,Manufacturing,Mass Customer,No,Becka Bysaker,49,"(47.4, 54.5]"
3408,3409,F,75,Desktop Support Technician,Argiculture,Mass Customer,No,Abbey Nellen,44,"(40.3, 47.4]"
3409,3410,F,93,others,Property,Mass Customer,No,Merrili Brittin,81,"(75.8, 82.9]"
3410,3411,F,68,Physical Therapy Assistant,others,Mass Customer,Yes,Alena Hannis,41,"(40.3, 47.4]"
3411,3412,F,66,Office Assistant IV,others,Mass Customer,Yes,Almira Ethelstone,48,"(47.4, 54.5]"
3412,3413,F,93,VP Accounting,Financial Services,Mass Customer,No,Zulema Cristofolo,24,"(18.929, 26.1]"
3413,3414,F,46,Software Consultant,others,Affluent Customer,Yes,Winnifred Zima,55,"(54.5, 61.6]"
3414,3415,M,43,Quality Engineer,Property,High Net Worth,Yes,Alberik Kelsey,58,"(54.5, 61.6]"
3415,3416,F,6,others,Manufacturing,Mass Customer,Yes,Evanne Bentote,45,"(40.3, 47.4]"
3416,3417,F,91,Social Worker,Health,Mass Customer,No,Deedee Coxall,48,"(47.4, 54.5]"
3417,3418,F,18,Systems Administrator IV,Health,High Net Worth,No,Felipa Paddingdon,62,"(61.6, 68.7]"
3418,3419,F,13,Information Systems Manager,others,Mass Customer,Yes,Felipa Guslon,48,"(47.4, 54.5]"
3419,3420,M,96,Financial Advisor,Financial Services,Mass Customer,Yes,Norby Elion,41,"(40.3, 47.4]"
3420,3421,F,60,Computer Systems Analyst II,Health,Affluent Customer,Yes,Ronalda McGeechan,59,"(54.5, 61.6]"
3421,3422,F,38,Professor,Manufacturing,Mass Customer,No,Lucine Virgin,43,"(40.3, 47.4]"
3422,3423,F,57,Registered Nurse,Health,Affluent Customer,No,Griselda Bezants,22,"(18.929, 26.1]"
3423,3424,F,39,Automation Specialist III,Manufacturing,Affluent Customer,Yes,Vale Whittuck,44,"(40.3, 47.4]"
3424,3425,M,32,GIS Technical Architect,Manufacturing,Mass Customer,Yes,Alister De la Yglesia,35,"(33.2, 40.3]"
3425,3426,M,40,Assistant Media Planner,Entertainment,Mass Customer,No,Ron Dilon,62,"(61.6, 68.7]"
3426,3427,M,67,Help Desk Operator,Financial Services,Mass Customer,Yes,Mace Edington,40,"(33.2, 40.3]"
3427,3428,F,77,Chemical Engineer,Manufacturing,Mass Customer,Yes,Leonora Iglesia,47,"(40.3, 47.4]"
3428,3429,F,37,others,Health,High Net Worth,No,Alla Hirtzmann,57,"(54.5, 61.6]"
3429,3430,M,77,Research Nurse,Health,Affluent Customer,Yes,Augustus Pickin,57,"(54.5, 61.6]"
3430,3431,M,97,Community Outreach Specialist,Property,Affluent Customer,No,York Calbreath,25,"(18.929, 26.1]"
3431,3432,F,99,Junior Executive,Argiculture,Mass Customer,Yes,Max Cloney,33,"(26.1, 33.2]"
3432,3433,F,10,Computer Systems Analyst II,Property,Mass Customer,No,Karissa Cabral,23,"(18.929, 26.1]"
3433,3434,F,20,Account Coordinator,Health,Mass Customer,No,Stesha Miners,48,"(47.4, 54.5]"
3434,3435,F,80,Senior Editor,others,Affluent Customer,No,Stevena Allcock,19,"(18.929, 26.1]"
3435,3436,F,4,others,Financial Services,Mass Customer,Yes,Marget Freeland,63,"(61.6, 68.7]"
3436,3437,M,79,VP Marketing,Retail,High Net Worth,No,Penny Wellington,58,"(54.5, 61.6]"
3437,3438,M,11,Project Manager,Manufacturing,Mass Customer,No,Gaylor Carbry,25,"(18.929, 26.1]"
3438,3439,F,45,Technical Writer,others,Affluent Customer,Yes,Rubie O'Gorman,47,"(40.3, 47.4]"
3439,3440,F,18,Senior Sales Associate,Manufacturing,Mass Customer,No,Retha Kahane,63,"(61.6, 68.7]"
3440,3441,F,44,Legal Assistant,Manufacturing,High Net Worth,Yes,Janelle Ebbage,33,"(26.1, 33.2]"
